cluster_label,rank_in_cluster,distance_to_centroid,image_name,image_path
10,2,0.1280086189508438,cell_1763022628351_912349010008_1799_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/30/cell_1763022628351_912349010008_1799_0000.png
10,3,0.13459481298923492,cell_1763023821439_912349010008_7421_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/50/cell_1763023821439_912349010008_7421_0000.png
10,4,0.14294153451919556,cell_1763022532342_912349010008_1468_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/28/cell_1763022532342_912349010008_1468_0000.png
10,5,0.1461590975522995,cell_1763090109191_912349010008_7828_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/15/cell_1763090109191_912349010008_7828_0000.png
10,6,0.1501491814851761,cell_1763026452031_912349010008_1124_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/34/cell_1763026452031_912349010008_1124_0000.png
10,7,0.15170054137706757,cell_1763090208277_912349010008_10444_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090208277_912349010008_10444_0000.png
10,8,0.161957785487175,cell_1763024994551_912349010008_3386_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/09/cell_1763024994551_912349010008_3386_0000.png
10,9,0.1660614162683487,cell_1763022538327_912349010008_1490_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/28/cell_1763022538327_912349010008_1490_0000.png
10,10,0.17275093495845795,cell_1763022675360_912349010008_1977_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/31/cell_1763022675360_912349010008_1977_0100.png
10,11,0.17330077290534973,cell_1763025075347_912349010008_3904_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/11/cell_1763025075347_912349010008_3904_0000.png
10,12,0.17417354881763458,cell_1763026336836_912349010008_585_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/32/cell_1763026336836_912349010008_585_0100.png
10,13,0.17893309891223907,cell_1763023774205_912349010008_7152_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/49/cell_1763023774205_912349010008_7152_0100.png
10,14,0.18061934411525726,cell_1763025372457_912349010008_5991_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/16/cell_1763025372457_912349010008_5991_0100.png
10,15,0.1808263510465622,cell_1763022827138_912349010008_2565_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/33/cell_1763022827138_912349010008_2565_0100.png
10,16,0.18213336169719696,cell_1763022886423_912349010008_2801_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/34/cell_1763022886423_912349010008_2801_0100.png
10,17,0.18213561177253723,cell_1763024786669_912349010008_2194_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/06/cell_1763024786669_912349010008_2194_0100.png
10,18,0.1828264445066452,cell_1763024848400_912349010008_2524_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/07/cell_1763024848400_912349010008_2524_0100.png
10,19,0.1846274584531784,cell_1763023447884_912349010008_5333_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/44/cell_1763023447884_912349010008_5333_0100.png
10,20,0.18642550706863403,cell_1763090058644_912349010008_5859_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090058644_912349010008_5859_0000.png
11,1,0.8041566610336304,cell_1763024668411_912349010008_1477_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/04/cell_1763024668411_912349010008_1477_0000.png
11,2,0.8810126781463623,cell_1763022704602_912349010008_2070_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/31/cell_1763022704602_912349010008_2070_0000.png
11,3,0.9408841729164124,cell_1763089994934_912349010008_3089_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763089994934_912349010008_3089_0000.png
11,4,1.0574002265930176,cell_1763023061210_912349010008_3548_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/37/cell_1763023061210_912349010008_3548_0100.png
11,5,1.108774185180664,cell_1763022928521_912349010008_2964_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/35/cell_1763022928521_912349010008_2964_0000.png
11,6,1.1550049781799316,cell_1763022970503_912349010008_3148_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/36/cell_1763022970503_912349010008_3148_0100.png
11,7,1.1779547929763794,cell_1763022856266_912349010008_2695_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/34/cell_1763022856266_912349010008_2695_0000.png
11,8,1.1943767070770264,cell_1763024742490_912349010008_1936_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/05/cell_1763024742490_912349010008_1936_0000.png
11,9,1.3368102312088013,cell_1763023395913_912349010008_5067_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/43/cell_1763023395913_912349010008_5067_0000.png
11,10,1.3694126605987549,cell_1763025078888_912349010008_3925_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/11/cell_1763025078888_912349010008_3925_0000.png
11,11,1.3920592069625854,cell_1763025136623_912349010008_4245_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/12/cell_1763025136623_912349010008_4245_0000.png
11,12,1.4127287864685059,cell_1763022856156_912349010008_2693_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/34/cell_1763022856156_912349010008_2693_0000.png
11,13,1.4131646156311035,cell_1763025338929_912349010008_5749_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/15/cell_1763025338929_912349010008_5749_0100.png
11,14,1.4146515130996704,cell_1763023054019_912349010008_3505_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/37/cell_1763023054019_912349010008_3505_0100.png
11,15,1.4192049503326416,cell_1763024880125_912349010008_2716_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/08/cell_1763024880125_912349010008_2716_0000.png
11,16,1.4240554571151733,cell_1763025191372_912349010008_4623_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/13/cell_1763025191372_912349010008_4623_0000.png
11,17,1.4331713914871216,cell_1763023314838_912349010008_4709_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/41/cell_1763023314838_912349010008_4709_0000.png
11,18,1.4350988864898682,cell_1763023683488_912349010008_6599_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/48/cell_1763023683488_912349010008_6599_0000.png
11,19,1.4463105201721191,cell_1763022983106_912349010008_3200_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/36/cell_1763022983106_912349010008_3200_0000.png
11,20,1.458216667175293,cell_1763023540180_912349010008_5816_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/45/cell_1763023540180_912349010008_5816_0000.png
12,1,1.4213991165161133,cell_1763090538502_912349010008_18881_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/22/cell_1763090538502_912349010008_18881_0100.png
12,2,1.466759204864502,cell_1763090609912_912349010008_20951_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/23/cell_1763090609912_912349010008_20951_0000.png
12,3,1.4829808473587036,cell_1763090227828_912349010008_10885_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/17/cell_1763090227828_912349010008_10885_0100.png
12,4,1.4929064512252808,cell_1763090425585_912349010008_15955_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/20/cell_1763090425585_912349010008_15955_0100.png
12,5,1.5056079626083374,cell_1763090184655_912349010008_9758_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090184655_912349010008_9758_0100.png
12,6,1.5128933191299438,cell_1763090591545_912349010008_20377_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/23/cell_1763090591545_912349010008_20377_0000.png
12,7,1.5154081583023071,cell_1763090008074_912349010008_3620_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090008074_912349010008_3620_0100.png
12,8,1.5190292596817017,cell_1763090451502_912349010008_16448_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/20/cell_1763090451502_912349010008_16448_0000.png
12,9,1.5287293195724487,cell_1763090621188_912349010008_21348_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/23/cell_1763090621188_912349010008_21348_0000.png
12,10,1.539952278137207,cell_1763090236369_912349010008_11101_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/17/cell_1763090236369_912349010008_11101_0000.png
12,11,1.5433136224746704,cell_1763090538156_912349010008_18869_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/22/cell_1763090538156_912349010008_18869_0100.png
12,12,1.5462133884429932,cell_1763090664927_912349010008_22581_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/24/cell_1763090664927_912349010008_22581_0100.png
12,13,1.5846682786941528,cell_1763023146660_912349010008_3961_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/39/cell_1763023146660_912349010008_3961_0100.png
12,14,1.597711205482483,cell_1763090472454_912349010008_17082_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/21/cell_1763090472454_912349010008_17082_0100.png
12,15,1.6203519105911255,cell_1763090047755_912349010008_4830_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090047755_912349010008_4830_0000.png
12,16,1.6343587636947632,cell_1763090534946_912349010008_18737_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/22/cell_1763090534946_912349010008_18737_0000.png
12,17,1.645723819732666,cell_1763090651610_912349010008_22124_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/24/cell_1763090651610_912349010008_22124_0100.png
12,18,1.6575927734375,cell_1763090625397_912349010008_21471_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/23/cell_1763090625397_912349010008_21471_0000.png
12,19,1.6628878116607666,cell_1763090218870_912349010008_10683_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090218870_912349010008_10683_0100.png
12,20,1.6702698469161987,cell_1763090056665_912349010008_5570_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090056665_912349010008_5570_0000.png
13,1,0.2791900336742401,cell_1763023516903_912349010008_5691_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/45/cell_1763023516903_912349010008_5691_0000.png
13,2,0.45576679706573486,cell_1763025240998_912349010008_5045_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/14/cell_1763025240998_912349010008_5045_0000.png
13,3,0.4936547577381134,cell_1763090064354_912349010008_6458_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090064354_912349010008_6458_0100.png
13,4,0.5445055365562439,cell_1763025223917_912349010008_4861_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/13/cell_1763025223917_912349010008_4861_0000.png
13,5,0.5714032649993896,cell_1763090064354_912349010008_6458_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090064354_912349010008_6458_0000.png
13,6,0.6348522901535034,cell_1763022570033_912349010008_1580_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/29/cell_1763022570033_912349010008_1580_0100.png
13,7,0.6687635779380798,cell_1763090092386_912349010008_7334_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090092386_912349010008_7334_0100.png
13,8,0.69060879945755,cell_1763090304651_912349010008_12735_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/18/cell_1763090304651_912349010008_12735_0000.png
13,9,0.707686722278595,cell_1763025344273_912349010008_5790_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/15/cell_1763025344273_912349010008_5790_0100.png
13,10,0.7227145433425903,cell_1763023419235_912349010008_5162_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/43/cell_1763023419235_912349010008_5162_0000.png
13,11,0.7275687456130981,cell_1763022570033_912349010008_1580_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/29/cell_1763022570033_912349010008_1580_0000.png
13,12,0.7310540080070496,cell_1763022832128_912349010008_2593_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/33/cell_1763022832128_912349010008_2593_0000.png
13,13,0.7554524540901184,cell_1763025288166_912349010008_5410_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/14/cell_1763025288166_912349010008_5410_0100.png
13,14,0.793175995349884,cell_1763090304651_912349010008_12735_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/18/cell_1763090304651_912349010008_12735_0100.png
13,15,0.8001617193222046,cell_1763023726785_912349010008_6906_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/48/cell_1763023726785_912349010008_6906_0000.png
13,16,0.8085645437240601,cell_1763022945952_912349010008_3054_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/35/cell_1763022945952_912349010008_3054_0100.png
13,17,0.8096398711204529,cell_1763025344273_912349010008_5790_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/15/cell_1763025344273_912349010008_5790_0000.png
13,18,0.8332425951957703,cell_1763022656357_912349010008_1905_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/30/cell_1763022656357_912349010008_1905_0000.png
13,19,0.8394380211830139,cell_1763090092386_912349010008_7334_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090092386_912349010008_7334_0000.png
13,20,0.8503948450088501,cell_1763025227057_912349010008_4951_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/13/cell_1763025227057_912349010008_4951_0100.png
14,1,1.2552576065063477,cell_1763090143835_912349010008_8814_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/15/cell_1763090143835_912349010008_8814_0100.png
14,2,1.3229013681411743,cell_1763090625158_912349010008_21464_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/23/cell_1763090625158_912349010008_21464_0000.png
14,3,1.3483247756958008,cell_1763023213916_912349010008_4307_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/40/cell_1763023213916_912349010008_4307_0000.png
14,4,1.4203544855117798,cell_1763090390461_912349010008_14973_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/19/cell_1763090390461_912349010008_14973_0000.png
14,5,1.424865961074829,cell_1763025157057_912349010008_4407_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/12/cell_1763025157057_912349010008_4407_0000.png
14,6,1.4298168420791626,cell_1763022869648_912349010008_2744_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/34/cell_1763022869648_912349010008_2744_0000.png
14,7,1.4315911531448364,cell_1763024590155_912349010008_822_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/03/cell_1763024590155_912349010008_822_0000.png
14,8,1.4737849235534668,cell_1763023049538_912349010008_3484_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/37/cell_1763023049538_912349010008_3484_0100.png
14,9,1.4963932037353516,cell_1763022453748_912349010008_1220_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/27/cell_1763022453748_912349010008_1220_0100.png
14,10,1.5085647106170654,cell_1763089973628_912349010008_2678_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/12/cell_1763089973628_912349010008_2678_0000.png
14,11,1.520040512084961,cell_1763024670141_912349010008_1487_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/04/cell_1763024670141_912349010008_1487_0000.png
14,12,1.5216422080993652,cell_1763022809259_912349010008_2484_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/33/cell_1763022809259_912349010008_2484_0000.png
14,13,1.5418754816055298,cell_1763023812736_912349010008_7380_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/50/cell_1763023812736_912349010008_7380_0100.png
14,14,1.5537980794906616,cell_1763090189475_912349010008_9904_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090189475_912349010008_9904_0000.png
14,15,1.557729721069336,cell_1763090206040_912349010008_10375_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/16/cell_1763090206040_912349010008_10375_0000.png
14,16,1.5642350912094116,cell_1763024652564_912349010008_1376_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/04/cell_1763024652564_912349010008_1376_0000.png
14,17,1.5663676261901855,cell_1763090562730_912349010008_19608_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/22/cell_1763090562730_912349010008_19608_0000.png
14,18,1.5743207931518555,cell_1763023570574_912349010008_5950_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/46/cell_1763023570574_912349010008_5950_0000.png
14,19,1.5760289430618286,cell_1763023803561_912349010008_7322_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/50/cell_1763023803561_912349010008_7322_0000.png
14,20,1.5968976020812988,cell_1763023005250_912349010008_3296_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/36/cell_1763023005250_912349010008_3296_0000.png
15,1,1.6452542543411255,cell_1763090475377_912349010008_17167_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/21/cell_1763090475377_912349010008_17167_0000.png
15,2,1.680091381072998,cell_1763089990488_912349010008_2988_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763089990488_912349010008_2988_0100.png
15,3,1.7159805297851562,cell_1763090055093_912349010008_5025_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090055093_912349010008_5025_0100.png
15,4,1.7391592264175415,cell_1763090534643_912349010008_18708_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/22/cell_1763090534643_912349010008_18708_0100.png
15,5,1.8169598579406738,cell_1763090584862_912349010008_20204_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/23/cell_1763090584862_912349010008_20204_0000.png
15,6,1.8532702922821045,cell_1763090107881_912349010008_7798_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/15/cell_1763090107881_912349010008_7798_0100.png
15,7,1.8704687356948853,cell_1763090516744_912349010008_18211_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/21/cell_1763090516744_912349010008_18211_0000.png
15,8,1.9022318124771118,cell_1763090468455_912349010008_16969_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/21/cell_1763090468455_912349010008_16969_0000.png
15,9,1.9247422218322754,cell_1763090417661_912349010008_15750_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/20/cell_1763090417661_912349010008_15750_0100.png
15,10,1.963921308517456,cell_1763090096964_912349010008_7462_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090096964_912349010008_7462_0000.png
15,11,1.9757072925567627,cell_1763090610909_912349010008_20980_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/23/cell_1763090610909_912349010008_20980_0100.png
15,12,1.9821317195892334,cell_1763090223827_912349010008_10783_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/17/cell_1763090223827_912349010008_10783_0000.png
15,13,2.0008809566497803,cell_1763090067990_912349010008_6697_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090067990_912349010008_6697_0100.png
15,14,2.0026702880859375,cell_1763090054115_912349010008_4966_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090054115_912349010008_4966_0000.png
15,15,2.007258176803589,cell_1763090585480_912349010008_20217_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/23/cell_1763090585480_912349010008_20217_0100.png
15,16,2.013298988342285,cell_1763090311992_912349010008_12940_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/18/cell_1763090311992_912349010008_12940_0100.png
15,17,2.0226030349731445,cell_1763090353495_912349010008_14091_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/19/cell_1763090353495_912349010008_14091_0000.png
15,18,2.0257556438446045,cell_1763090419469_912349010008_15789_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/20/cell_1763090419469_912349010008_15789_0000.png
15,19,2.033869504928589,cell_1763089990488_912349010008_2988_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763089990488_912349010008_2988_0000.png
15,20,2.0544307231903076,cell_1763090022717_912349010008_4188_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/13/cell_1763090022717_912349010008_4188_0000.png
16,1,1.2679928541183472,cell_1763090324020_912349010008_13237_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/18/cell_1763090324020_912349010008_13237_0100.png
16,2,1.2996180057525635,cell_1763090361646_912349010008_14254_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/19/cell_1763090361646_912349010008_14254_0000.png
16,3,1.473845362663269,cell_1763090453355_912349010008_16501_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/20/cell_1763090453355_912349010008_16501_0000.png
16,4,1.5399940013885498,cell_1763090081393_912349010008_7055_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090081393_912349010008_7055_0000.png
16,5,1.5563743114471436,cell_1763090626584_912349010008_21506_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/23/cell_1763090626584_912349010008_21506_0000.png
16,6,1.5820293426513672,cell_1763090319017_912349010008_13142_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/18/cell_1763090319017_912349010008_13142_0100.png
16,7,1.594230055809021,cell_1763090055927_912349010008_5290_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/14/cell_1763090055927_912349010008_5290_0000.png
16,8,1.61623215675354,cell_1763090484178_912349010008_17448_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/21/cell_1763090484178_912349010008_17448_0100.png
16,9,1.6311662197113037,cell_1763090232707_912349010008_11012_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/17/cell_1763090232707_912349010008_11012_0000.png
16,10,1.643396019935608,cell_1763090123072_912349010008_8255_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/15/cell_1763090123072_912349010008_8255_0100.png
16,11,1.6569643020629883,cell_1763090417169_912349010008_15740_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/20/cell_1763090417169_912349010008_15740_0000.png
16,12,1.6775940656661987,cell_1763090412619_912349010008_15609_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/20/cell_1763090412619_912349010008_15609_0100.png
16,13,1.7030166387557983,cell_1763090393489_912349010008_15073_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/19/cell_1763090393489_912349010008_15073_0100.png
16,14,1.766249656677246,cell_1763090467172_912349010008_16938_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/21/cell_1763090467172_912349010008_16938_0000.png
16,15,1.7982196807861328,cell_1763090518541_912349010008_18255_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/21/cell_1763090518541_912349010008_18255_0000.png
16,16,1.8090423345565796,cell_1763090553755_912349010008_19324_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/22/cell_1763090553755_912349010008_19324_0000.png
16,17,1.8284962177276611,cell_1763024965411_912349010008_3213_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/09/cell_1763024965411_912349010008_3213_0000.png
16,18,1.831195592880249,cell_1763090659787_912349010008_22407_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/24/cell_1763090659787_912349010008_22407_0100.png
16,19,1.8328157663345337,cell_1763090416630_912349010008_15736_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/20/cell_1763090416630_912349010008_15736_0000.png
16,20,1.8403369188308716,cell_1763090637840_912349010008_21784_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/23/cell_1763090637840_912349010008_21784_0000.png
17,1,0.6568771004676819,cell_1763022401918_912349010008_956_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/26/cell_1763022401918_912349010008_956_0000.png
17,2,0.8175690770149231,cell_1763023398381_912349010008_5083_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/43/cell_1763023398381_912349010008_5083_0000.png
17,3,0.8368972539901733,cell_1763024885360_912349010008_2749_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/08/cell_1763024885360_912349010008_2749_0100.png
17,4,0.9360935091972351,cell_1763026482568_912349010008_1244_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/34/cell_1763026482568_912349010008_1244_0100.png
17,5,0.9742475152015686,cell_1763025294335_912349010008_5448_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/14/cell_1763025294335_912349010008_5448_0000.png
17,6,0.9832704663276672,cell_1763023625768_912349010008_6187_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/47/cell_1763023625768_912349010008_6187_0000.png
17,7,0.9945769906044006,cell_1763023657044_912349010008_6421_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/47/cell_1763023657044_912349010008_6421_0000.png
17,8,1.0166821479797363,cell_1763090148359_912349010008_8951_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/15/cell_1763090148359_912349010008_8951_0000.png
17,9,1.0955548286437988,cell_1763025235514_912349010008_5000_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/01/13/cell_1763025235514_912349010008_5000_0000.png
17,10,1.130208969116211,cell_1763023827801_912349010008_7451_0000.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/00/50/cell_1763023827801_912349010008_7451_0000.png
17,11,1.1409682035446167,cell_1763090407792_912349010008_15471_0100.png,/home/wangqianqian/project/FS/data/13JM+CAOV3+MNT1/19/20/cell_1763090407792_912349010008_15471_0100.png
