cluster_label,image_path,thumb_path
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/54/cell_1761648858892_912349010008_82337_0100.png,thumbs/cluster_0/071_cell_1761648858892_912349010008_82337_0100.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/53/cell_1761648829777_912349010008_79451_0000.png,thumbs/cluster_0/072_cell_1761648829777_912349010008_79451_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/39/cell_1761647985318_912349010008_7597_0100.png,thumbs/cluster_0/073_cell_1761647985318_912349010008_7597_0100.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648580443_912349010008_54401_0000.png,thumbs/cluster_0/074_cell_1761648580443_912349010008_54401_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/55/cell_1761648922453_912349010008_88051_0000.png,thumbs/cluster_0/075_cell_1761648922453_912349010008_88051_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/54/cell_1761648844125_912349010008_80859_0000.png,thumbs/cluster_0/076_cell_1761648844125_912349010008_80859_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/52/cell_1761648742775_912349010008_70780_0000.png,thumbs/cluster_0/077_cell_1761648742775_912349010008_70780_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/35/cell_1761647728723_912349010008_192_0000.png,thumbs/cluster_0/078_cell_1761647728723_912349010008_192_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648512580_912349010008_48251_0000.png,thumbs/cluster_0/079_cell_1761648512580_912349010008_48251_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648565910_912349010008_52983_0100.png,thumbs/cluster_0/080_cell_1761648565910_912349010008_52983_0100.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/38/cell_1761647911739_912349010008_4776_0000.png,thumbs/cluster_0/081_cell_1761647911739_912349010008_4776_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/51/cell_1761648688222_912349010008_65217_0100.png,thumbs/cluster_0/082_cell_1761648688222_912349010008_65217_0100.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/43/cell_1761648195276_912349010008_20458_0100.png,thumbs/cluster_0/083_cell_1761648195276_912349010008_20458_0100.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/51/cell_1761648696601_912349010008_66065_0000.png,thumbs/cluster_0/084_cell_1761648696601_912349010008_66065_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648592177_912349010008_55524_0000.png,thumbs/cluster_0/085_cell_1761648592177_912349010008_55524_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/40/cell_1761648045661_912349010008_10499_0100.png,thumbs/cluster_0/086_cell_1761648045661_912349010008_10499_0100.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648089085_912349010008_13142_0000.png,thumbs/cluster_0/087_cell_1761648089085_912349010008_13142_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/53/cell_1761648837715_912349010008_80206_0100.png,thumbs/cluster_0/088_cell_1761648837715_912349010008_80206_0100.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/36/cell_1761647789069_912349010008_574_0100.png,thumbs/cluster_0/089_cell_1761647789069_912349010008_574_0100.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/35/cell_1761647714695_912349010008_154_0100.png,thumbs/cluster_0/090_cell_1761647714695_912349010008_154_0100.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/46/cell_1761648369970_912349010008_35620_0100.png,thumbs/cluster_0/091_cell_1761648369970_912349010008_35620_0100.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/56/cell_1761648965240_912349010008_91802_0100.png,thumbs/cluster_0/092_cell_1761648965240_912349010008_91802_0100.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/58/cell_1761649125202_912349010008_107770_0000.png,thumbs/cluster_0/093_cell_1761649125202_912349010008_107770_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/36/cell_1761647786879_912349010008_522_0100.png,thumbs/cluster_0/094_cell_1761647786879_912349010008_522_0100.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/39/cell_1761647999206_912349010008_8185_0100.png,thumbs/cluster_0/095_cell_1761647999206_912349010008_8185_0100.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648155576_912349010008_17601_0000.png,thumbs/cluster_0/096_cell_1761648155576_912349010008_17601_0000.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648450107_912349010008_42967_0100.png,thumbs/cluster_0/097_cell_1761648450107_912349010008_42967_0100.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648158690_912349010008_17830_0100.png,thumbs/cluster_0/098_cell_1761648158690_912349010008_17830_0100.jpg
0,/home/wangqianqian/project/FS/data/28gusui&pizang/03/43/cell_1761648219446_912349010008_22393_0000.png,thumbs/cluster_0/099_cell_1761648219446_912349010008_22393_0000.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/57/cell_1761649070300_912349010008_101967_0000.png,thumbs/cluster_1/000_cell_1761649070300_912349010008_101967_0000.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/51/cell_1761648699333_912349010008_66390_0000.png,thumbs/cluster_1/001_cell_1761648699333_912349010008_66390_0000.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/52/cell_1761648772600_912349010008_73626_0000.png,thumbs/cluster_1/002_cell_1761648772600_912349010008_73626_0000.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/39/cell_1761647960700_912349010008_6609_0100.png,thumbs/cluster_1/003_cell_1761647960700_912349010008_6609_0100.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/57/cell_1761649076955_912349010008_102647_0000.png,thumbs/cluster_1/004_cell_1761649076955_912349010008_102647_0000.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648090515_912349010008_13241_0100.png,thumbs/cluster_1/005_cell_1761648090515_912349010008_13241_0100.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648288647_912349010008_28549_0000.png,thumbs/cluster_1/006_cell_1761648288647_912349010008_28549_0000.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648525367_912349010008_49270_0100.png,thumbs/cluster_1/007_cell_1761648525367_912349010008_49270_0100.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/55/cell_1761648947888_912349010008_90314_0100.png,thumbs/cluster_1/008_cell_1761648947888_912349010008_90314_0100.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648290182_912349010008_28695_0000.png,thumbs/cluster_1/009_cell_1761648290182_912349010008_28695_0000.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/58/cell_1761649082352_912349010008_103207_0100.png,thumbs/cluster_1/010_cell_1761649082352_912349010008_103207_0100.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/45/cell_1761648358034_912349010008_34549_0100.png,thumbs/cluster_1/011_cell_1761648358034_912349010008_34549_0100.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/54/cell_1761648889512_912349010008_85415_0000.png,thumbs/cluster_1/012_cell_1761648889512_912349010008_85415_0000.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/58/cell_1761649082717_912349010008_103245_0100.png,thumbs/cluster_1/013_cell_1761649082717_912349010008_103245_0100.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648110959_912349010008_14447_0000.png,thumbs/cluster_1/014_cell_1761648110959_912349010008_14447_0000.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/35/cell_1761647708892_912349010008_135_0000.png,thumbs/cluster_1/015_cell_1761647708892_912349010008_135_0000.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648246055_912349010008_24678_0100.png,thumbs/cluster_1/016_cell_1761648246055_912349010008_24678_0100.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/38/cell_1761647910486_912349010008_4751_0100.png,thumbs/cluster_1/017_cell_1761647910486_912349010008_4751_0100.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648142317_912349010008_16665_0100.png,thumbs/cluster_1/018_cell_1761648142317_912349010008_16665_0100.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648245117_912349010008_24563_0000.png,thumbs/cluster_1/019_cell_1761648245117_912349010008_24563_0000.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648099406_912349010008_13809_0000.png,thumbs/cluster_1/020_cell_1761648099406_912349010008_13809_0000.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/46/cell_1761648367544_912349010008_35428_0000.png,thumbs/cluster_1/021_cell_1761648367544_912349010008_35428_0000.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648086405_912349010008_12985_0100.png,thumbs/cluster_1/022_cell_1761648086405_912349010008_12985_0100.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/41/cell_1761648114815_912349010008_14686_0100.png,thumbs/cluster_1/023_cell_1761648114815_912349010008_14686_0100.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/51/cell_1761648700004_912349010008_66449_0100.png,thumbs/cluster_1/024_cell_1761648700004_912349010008_66449_0100.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/36/cell_1761647795570_912349010008_697_0000.png,thumbs/cluster_1/025_cell_1761647795570_912349010008_697_0000.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/40/cell_1761648035874_912349010008_10096_0100.png,thumbs/cluster_1/026_cell_1761648035874_912349010008_10096_0100.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648560450_912349010008_52441_0000.png,thumbs/cluster_1/027_cell_1761648560450_912349010008_52441_0000.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/57/cell_1761649064796_912349010008_101403_0000.png,thumbs/cluster_1/028_cell_1761649064796_912349010008_101403_0000.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/54/cell_1761648860820_912349010008_82579_0000.png,thumbs/cluster_1/029_cell_1761648860820_912349010008_82579_0000.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/50/cell_1761648610099_912349010008_57313_0000.png,thumbs/cluster_1/030_cell_1761648610099_912349010008_57313_0000.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648259414_912349010008_25824_0000.png,thumbs/cluster_1/031_cell_1761648259414_912349010008_25824_0000.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/51/cell_1761648698829_912349010008_66316_0000.png,thumbs/cluster_1/032_cell_1761648698829_912349010008_66316_0000.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/35/cell_1761647739277_912349010008_221_0000.png,thumbs/cluster_1/033_cell_1761647739277_912349010008_221_0000.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/45/cell_1761648328547_912349010008_31868_0100.png,thumbs/cluster_1/034_cell_1761648328547_912349010008_31868_0100.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648594724_912349010008_55822_0000.png,thumbs/cluster_1/035_cell_1761648594724_912349010008_55822_0000.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/58/cell_1761649125046_912349010008_107758_0100.png,thumbs/cluster_1/036_cell_1761649125046_912349010008_107758_0100.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/56/cell_1761649002224_912349010008_95198_0100.png,thumbs/cluster_1/037_cell_1761649002224_912349010008_95198_0100.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/38/cell_1761647933609_912349010008_5528_0000.png,thumbs/cluster_1/038_cell_1761647933609_912349010008_5528_0000.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648279387_912349010008_27708_0000.png,thumbs/cluster_1/039_cell_1761648279387_912349010008_27708_0000.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/55/cell_1761648901203_912349010008_86392_0100.png,thumbs/cluster_1/040_cell_1761648901203_912349010008_86392_0100.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/58/cell_1761649095606_912349010008_104680_0000.png,thumbs/cluster_1/041_cell_1761649095606_912349010008_104680_0000.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/54/cell_1761648843235_912349010008_80748_0000.png,thumbs/cluster_1/042_cell_1761648843235_912349010008_80748_0000.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/45/cell_1761648330108_912349010008_32001_0100.png,thumbs/cluster_1/043_cell_1761648330108_912349010008_32001_0100.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648292773_912349010008_28913_0100.png,thumbs/cluster_1/044_cell_1761648292773_912349010008_28913_0100.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/56/cell_1761649018757_912349010008_96698_0000.png,thumbs/cluster_1/045_cell_1761649018757_912349010008_96698_0000.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648589605_912349010008_55237_0000.png,thumbs/cluster_1/046_cell_1761648589605_912349010008_55237_0000.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/45/cell_1761648330120_912349010008_32002_0000.png,thumbs/cluster_1/047_cell_1761648330120_912349010008_32002_0000.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/39/cell_1761647940748_912349010008_5828_0100.png,thumbs/cluster_1/048_cell_1761647940748_912349010008_5828_0100.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/50/cell_1761648627687_912349010008_59071_0000.png,thumbs/cluster_1/049_cell_1761648627687_912349010008_59071_0000.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648538106_912349010008_50425_0000.png,thumbs/cluster_1/050_cell_1761648538106_912349010008_50425_0000.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/52/cell_1761648727568_912349010008_69236_0100.png,thumbs/cluster_1/051_cell_1761648727568_912349010008_69236_0100.jpg
1,/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648144225_912349010008_16809_0100.png,thumbs/cluster_1/052_cell_1761648144225_912349010008_16809_0100.jpg
