image_path,cluster_label
/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648587616_912349010008_55059_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/51/cell_1761648718232_912349010008_68356_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/57/cell_1761649060651_912349010008_100978_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648537971_912349010008_50407_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/57/cell_1761649047689_912349010008_99634_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/55/cell_1761648943450_912349010008_89932_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/52/cell_1761648721949_912349010008_68719_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/52/cell_1761648774068_912349010008_73737_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/50/cell_1761648659150_912349010008_62317_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/43/cell_1761648206373_912349010008_21380_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/43/cell_1761648239998_912349010008_24130_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/56/cell_1761649009772_912349010008_95902_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/59/cell_1761649149934_912349010008_110299_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/42/cell_1761648163860_912349010008_18124_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/57/cell_1761649076521_912349010008_102609_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/49/cell_1761648550937_912349010008_51585_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/54/cell_1761648891416_912349010008_85600_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648473594_912349010008_44970_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/44/cell_1761648260872_912349010008_25955_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/50/cell_1761648643188_912349010008_60618_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/56/cell_1761648965031_912349010008_91788_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/48/cell_1761648491114_912349010008_46476_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/52/cell_1761648729659_912349010008_69443_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/58/cell_1761649125442_912349010008_107794_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/43/cell_1761648202403_912349010008_21019_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/59/cell_1761649145143_912349010008_109844_0000.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/54/cell_1761648848789_912349010008_81321_0100.png,1
/home/wangqianqian/project/FS/data/28gusui&pizang/03/47/cell_1761648455302_912349010008_43398_0100.png,1
